,price,beds,baths,size,address,city,state,zipcode,region,pricepersqft
293,521900.0,2,2,1126,1701 Hermann Drive 19D,Houston,TX,77004,south,40.83724569640063
294,355000.0,3,2,1750,2114 Bauer Park Drive,Houston,TX,77080,south,27.77777777777778
295,935000.0,4,3,4064,13306 Havershire Lane,Houston,TX,77079,south,73.16118935837245
296,225000.0,3,2,1469,11403 La Perla Drive,Houston,TX,77048,south,17.6056338028169
297,425000.0,3,2,2405,8923 Highgate Lane,Houston,TX,77080,south,33.25508607198748
298,1225000.0,4,3,3112,1115 Jerome Street,Houston,TX,77009,south,95.8528951486698
299,969900.0,5,4,4250,2103 Camden Creek Lane,Houston,TX,77077,south,75.89201877934272
300,520000.0,3,2,2139,5242 Cheena Drive,Houston,TX,77096,south,40.68857589984351
301,1850000.0,4,3,4250,837 Waverly Street,Houston,TX,77007,south,144.75743348982786
302,550000.0,4,4,3912,15202 Benfer Dr Road,Houston,TX,77069,south,43.03599374021909
303,537500.0,3,3,2173,2773 Freund Street,Houston,TX,77003,south,42.05790297339593
304,450000.0,2,2,2142,1823 Waugh Drive,Houston,TX,77006,south,35.2112676056338
305,285900.0,3,2,2166,16015 Rustic Sands Drive,Houston,TX,77084,south,22.370892018779344
306,280000.0,3,2,1882,1618 Ainsdale Drive,Houston,TX,77077,south,21.90923317683881
307,799000.0,3,2,1748,4627 Ingersoll Street,Houston,TX,77027,south,62.519561815336466
308,665000.0,4,3,3258,5315 Fayette Street,Houston,TX,77056,south,52.03442879499217
309,435000.0,3,3,2000,3413 Capitol Street,Houston,TX,77003,south,34.03755868544601
310,3200.0,3,3,2981,1539 W 23rd Street Unit D,Houston,TX,77008,south,0.25039123630672927
311,2400.0,2,2,1390,2100 Welch Street Unit C304,Houston,TX,77019,south,0.18779342723004694
312,1675.0,2,1,1440,314 Coronado Street,Houston,TX,77009,south,0.1310641627543036
313,3700.0,3,2,2133,3413 Knighton Hill Drive,Houston,TX,77025,south,0.2895148669796557
314,3650.0,3,2,2522,1010 Thornton Road,Houston,TX,77018,south,0.2856025039123631
315,1200.0,1,1,755,1311 Antoine Drive 328,Houston,TX,77055,south,0.09389671361502347
316,9500.0,4,3,4954,114 Calle Catalina Place,Houston,TX,77007,south,0.7433489827856025
317,5000.0,3,4,4092,1511 Ruth Street,Houston,TX,77004,south,0.39123630672926446
318,3950.0,3,3,3455,3111 Heritage Creek Terrace,Houston,TX,77008,south,0.30907668231611896
319,2995.0,3,2,2588,3313 Tampa Street,Houston,TX,77021,south,0.23435054773082942
320,2395.0,2,2,1972,1808 Bailey Street,Houston,TX,77019,south,0.1874021909233177
321,2350.0,3,2,1506,9004 Lonestar River Lane,Houston,TX,77080,south,0.1838810641627543
322,2350.0,4,2,2395,15930 Highland Brook Drive,Houston,TX,77083,south,0.1838810641627543
323,2200.0,4,2,3268,14423 Myers Drive,Houston,TX,77090,south,0.17214397496087636
324,1950.0,4,2,2391,2946 Westerfield Ln,Houston,TX,77084,south,0.15258215962441316
325,1900.0,3,2,1421,7035 Pine Vista Lane,Houston,TX,77092,south,0.1486697965571205
326,1650.0,1,1,794,3525 Sage Road 702,Houston,TX,77056,south,0.12910798122065728
327,1250.0,2,1,1020,1901 S Voss Road 23,Houston,TX,77057,south,0.09780907668231612
328,1150.0,1,1,700,1710 Indiana Street 12,Houston,TX,77006,south,0.08998435054773082
329,4600.0,3,3,2142,4225 Eli Street,Houston,TX,77007,south,0.3599374021909233
330,355000.0,3,2,1750,2114 Bauer Park Drive,Houston,TX,77080,south,27.77777777777778
331,935000.0,4,3,4064,13306 Havershire Lane,Houston,TX,77079,south,73.16118935837245
332,225000.0,3,2,1469,11403 La Perla Drive,Houston,TX,77048,south,17.6056338028169
333,425000.0,3,2,2405,8923 Highgate Lane,Houston,TX,77080,south,33.25508607198748
334,1225000.0,4,3,3112,1115 Jerome Street,Houston,TX,77009,south,95.8528951486698
335,969900.0,5,4,4250,2103 Camden Creek Lane,Houston,TX,77077,south,75.89201877934272
336,520000.0,3,2,2139,5242 Cheena Drive,Houston,TX,77096,south,40.68857589984351
337,1850000.0,4,3,4250,837 Waverly Street,Houston,TX,77007,south,144.75743348982786
338,550000.0,4,4,3912,15202 Benfer Dr Road,Houston,TX,77069,south,43.03599374021909
339,537500.0,3,3,2173,2773 Freund Street,Houston,TX,77003,south,42.05790297339593
340,450000.0,2,2,2142,1823 Waugh Drive,Houston,TX,77006,south,35.2112676056338
341,285900.0,3,2,2166,16015 Rustic Sands Drive,Houston,TX,77084,south,22.370892018779344
342,280000.0,3,2,1882,1618 Ainsdale Drive,Houston,TX,77077,south,21.90923317683881
343,799000.0,3,2,1748,4627 Ingersoll Street,Houston,TX,77027,south,62.519561815336466
344,665000.0,4,3,3258,5315 Fayette Street,Houston,TX,77056,south,52.03442879499217
345,435000.0,3,3,2000,3413 Capitol Street,Houston,TX,77003,south,34.03755868544601
346,379000.0,4,2,2746,9918 Aldwell Court,Houston,TX,77064,south,29.655712050078247
347,364900.0,3,2,2864,12803 Birch Falls Road,Houston,TX,77065,south,28.552425665101723
348,310000.0,3,2,1536,2919 Gillespie Street,Houston,TX,77020,south,24.2566510172144
349,355000.0,3,2,1750,2114 Bauer Park Drive,Houston,TX,77080,south,27.77777777777778
350,935000.0,4,3,4064,13306 Havershire Lane,Houston,TX,77079,south,73.16118935837245
351,225000.0,3,2,1469,11403 La Perla Drive,Houston,TX,77048,south,17.6056338028169
352,425000.0,3,2,2405,8923 Highgate Lane,Houston,TX,77080,south,33.25508607198748
353,1225000.0,4,3,3112,1115 Jerome Street,Houston,TX,77009,south,95.8528951486698
354,969900.0,5,4,4250,2103 Camden Creek Lane,Houston,TX,77077,south,75.89201877934272
355,520000.0,3,2,2139,5242 Cheena Drive,Houston,TX,77096,south,40.68857589984351
356,1850000.0,4,3,4250,837 Waverly Street,Houston,TX,77007,south,144.75743348982786
357,550000.0,4,4,3912,15202 Benfer Dr Road,Houston,TX,77069,south,43.03599374021909
358,537500.0,3,3,2173,2773 Freund Street,Houston,TX,77003,south,42.05790297339593
359,450000.0,2,2,2142,1823 Waugh Drive,Houston,TX,77006,south,35.2112676056338
360,285900.0,3,2,2166,16015 Rustic Sands Drive,Houston,TX,77084,south,22.370892018779344
361,280000.0,3,2,1882,1618 Ainsdale Drive,Houston,TX,77077,south,21.90923317683881
362,799000.0,3,2,1748,4627 Ingersoll Street,Houston,TX,77027,south,62.519561815336466
363,665000.0,4,3,3258,5315 Fayette Street,Houston,TX,77056,south,52.03442879499217
364,435000.0,3,3,2000,3413 Capitol Street,Houston,TX,77003,south,34.03755868544601
365,8000000.0,2,2,25200,4208 Live Oak Street,Dallas,TX,75204,south,625.9780907668231
366,5899900.0,5,5,7000,11644 Wander Lane,Dallas,TX,75230,south,461.6510172143975
367,3950000.0,5,5,7355,6707 Stefani Drive,Dallas,TX,75225,south,309.07668231611893
368,3220000.0,5,5,6665,6404 Tulip Lane,Dallas,TX,75230,south,251.95618153364632
369,2990000.0,4,4,5704,9134 Bluff Hollow Court,Dallas,TX,75220,south,233.95931142410015
370,355000.0,2,2,1400,4319 Bowser Avenue Unit# 101,Dallas,TX,75219,south,27.77777777777778
371,1900.0,2,1,880,1200 Main Street 1707,Dallas,TX,75202,south,0.1486697965571205
372,2600.0,2,2,1301,10556 High Hollows Drive #240,Dallas,TX,75230,south,0.20344287949921752
373,2500.0,3,2,1350,10425 Lanshire Drive,Dallas,TX,75238,south,0.19561815336463223
374,2950.0,3,4,2084,10527 Ravenscroft Drive,Dallas,TX,75230,south,0.23082942097026604
375,2500.0,3,2,1065,1122 Oak Cliff Boulevard S,Dallas,TX,75208,south,0.19561815336463223
376,355000.0,2,2,1400,4319 Bowser Avenue Unit# 101,Dallas,TX,75219,south,27.77777777777778
377,355000.0,2,2,1400,4319 Bowser Avenue Unit# 101,Dallas,TX,75219,south,27.77777777777778
378,975000.0,5,3,3501,4311 North Saint Louis Avenue,Chicago,IL,60618,north,76.29107981220658
379,659900.0,3,3,2500,3126 South Benson Street 2,Chicago,IL,60608,north,51.635367762128325
380,579000.0,4,3,2240,6135 South Saint Lawrence Avenue,Chicago,IL,60637,north,45.305164319248824
381,1799000.0,6,4,4000,4139 North Claremont Avenue,Chicago,IL,60618,north,140.76682316118936
382,3500000.0,3,3,3113,435 N Michigan Avenue Unit 508,Chicago,IL,60611,north,273.86541471048514
383,1500000.0,3,3,2324,142 West Erie Street 603,Chicago,IL,60654,north,117.37089201877934
384,1945000.0,5,4,3762,3642 North Artesian Avenue,Chicago,IL,60618,north,152.19092331768388
385,1352900.0,4,4,2160,305 South Racine Avenue 2A,Chicago,IL,60607,north,105.86071987480439
386,775000.0,2,2,1547,1211 S Prairie Avenue Unit 1602,Chicago,IL,60605,north,60.641627543035995
387,259000.0,2,2,1250,3133 West Palmer Boulevard G,Chicago,IL,60647,north,20.2660406885759
388,699900.0,3,3,2553,1317 West Belmont Avenue,Chicago,IL,60657,north,54.76525821596244
389,230000.0,4,1,1800,10022 South Malta Street,Chicago,IL,60643,north,17.996870109546165
390,310000.0,4,3,2400,8110 South Dobson Avenue,Chicago,IL,60619,north,24.2566510172144
391,1415000.0,3,2,2800,2040 North Damen Avenue 3,Chicago,IL,60647,north,110.71987480438185
392,1799000.0,3,2,2200,400 West Huron Street 1002,Chicago,IL,60654,north,140.76682316118936
393,275000.0,4,2,1300,7710 S Damen Avenue,Chicago,IL,60620,north,21.517996870109545
394,2050000.0,3,3,3809,1550 N Clark Street Unit 303,Chicago,IL,60610,north,160.40688575899844
395,4000000.0,4,4,3852,1550 N Clark Street Unit 801,Chicago,IL,60610,north,312.98904538341156
396,3150000.0,4,4,3852,1550 N Clark Street Unit 501,Chicago,IL,60610,north,246.4788732394366
397,1025000.0,3,2,1750,60 East Monroe Street 1801,Chicago,IL,60603,north,80.20344287949922
398,284900.0,3,3,1370,1325 East Marquette Road 1,Chicago,IL,60637,north,22.29264475743349
399,1049000.0,4,3,2700,2116 North HALSTED Street 2,Chicago,IL,60614,north,82.08137715179969
400,1800.0,3,1,1000,2618 N Central Park Avenue Unit 2ND,Chicago,IL,60647,north,0.14084507042253522
401,12833.0,4,3,3276,717 South Clark Street 3002A,Chicago,IL,60605,north,1.0041471048513302
402,11917.0,3,3,2911,717 South Clark Street 3001A,Chicago,IL,60605,north,0.9324726134585289
403,9167.0,3,3,2583,717 South Clark Street 3004A,Chicago,IL,60605,north,0.7172926447574335
404,2600.0,2,1,1200,1507 West Henderson Street 1,Chicago,IL,60657,north,0.20344287949921752
405,1900.0,3,2,1300,2316 West Diversey Avenue 1,Chicago,IL,60647,north,0.1486697965571205
406,1855.0,1,1,755,520 West Wellington Avenue 5F,Chicago,IL,60657,north,0.14514866979655713
407,1800.0,2,2,1400,4829 n harding unit 1 North harding Avenue 2,Chicago,IL,60625,north,0.14084507042253522
408,1595.0,3,1,700,5020 North McVicker Avenue 2-R,Chicago,IL,60630,north,0.12480438184663536
409,1400.0,3,1,1204,8727 South Marquette Avenue,Chicago,IL,60617,north,0.10954616588419405
410,1300.0,1,1,800,3514 North Hamlin Avenue 2,Chicago,IL,60618,north,0.10172143974960876
411,6297.0,2,2,1585,434 West melrose Street 203,Chicago,IL,60657,north,0.49272300469483565
412,4647.0,2,2,1532,434 West Melrose Street 201,Chicago,IL,60657,north,0.3636150234741784
413,4495.0,2,2,1554,434 West melrose Street 302,Chicago,IL,60657,north,0.3517214397496088
414,3800.0,2,2,1253,600 North FAIRBANKS Court 3205,Chicago,IL,60611,north,0.297339593114241
415,3395.0,3,1,1650,1456 North Leavitt Street CH,Chicago,IL,60622,north,0.2656494522691706
416,775000.0,2,2,1547,1211 S Prairie Avenue Unit 1602,Chicago,IL,60605,north,60.641627543035995
417,259000.0,2,2,1250,3133 West Palmer Boulevard G,Chicago,IL,60647,north,20.2660406885759
418,699900.0,3,3,2553,1317 West Belmont Avenue,Chicago,IL,60657,north,54.76525821596244
419,230000.0,4,1,1800,10022 South Malta Street,Chicago,IL,60643,north,17.996870109546165
420,310000.0,4,3,2400,8110 South Dobson Avenue,Chicago,IL,60619,north,24.2566510172144
421,1415000.0,3,2,2800,2040 North Damen Avenue 3,Chicago,IL,60647,north,110.71987480438185
422,1799000.0,3,2,2200,400 West Huron Street 1002,Chicago,IL,60654,north,140.76682316118936
423,275000.0,4,2,1300,7710 S Damen Avenue,Chicago,IL,60620,north,21.517996870109545
424,2050000.0,3,3,3809,1550 N Clark Street Unit 303,Chicago,IL,60610,north,160.40688575899844
425,4000000.0,4,4,3852,1550 N Clark Street Unit 801,Chicago,IL,60610,north,312.98904538341156
426,3150000.0,4,4,3852,1550 N Clark Street Unit 501,Chicago,IL,60610,north,246.4788732394366
427,1025000.0,3,2,1750,60 East Monroe Street 1801,Chicago,IL,60603,north,80.20344287949922
428,284900.0,3,3,1370,1325 East Marquette Road 1,Chicago,IL,60637,north,22.29264475743349
429,1049000.0,4,3,2700,2116 North HALSTED Street 2,Chicago,IL,60614,north,82.08137715179969
430,825000.0,3,3,2600,1617 South Michigan Avenue 207,Chicago,IL,60616,north,64.55399061032864
431,775000.0,2,2,1547,1211 S Prairie Avenue Unit 1602,Chicago,IL,60605,north,60.641627543035995
432,259000.0,2,2,1250,3133 West Palmer Boulevard G,Chicago,IL,60647,north,20.2660406885759
433,699900.0,3,3,2553,1317 West Belmont Avenue,Chicago,IL,60657,north,54.76525821596244
434,230000.0,4,1,1800,10022 South Malta Street,Chicago,IL,60643,north,17.996870109546165
435,310000.0,4,3,2400,8110 South Dobson Avenue,Chicago,IL,60619,north,24.2566510172144
436,1415000.0,3,2,2800,2040 North Damen Avenue 3,Chicago,IL,60647,north,110.71987480438185
437,1799000.0,3,2,2200,400 West Huron Street 1002,Chicago,IL,60654,north,140.76682316118936
438,275000.0,4,2,1300,7710 S Damen Avenue,Chicago,IL,60620,north,21.517996870109545
439,2050000.0,3,3,3809,1550 N Clark Street Unit 303,Chicago,IL,60610,north,160.40688575899844
440,4000000.0,4,4,3852,1550 N Clark Street Unit 801,Chicago,IL,60610,north,312.98904538341156
441,3150000.0,4,4,3852,1550 N Clark Street Unit 501,Chicago,IL,60610,north,246.4788732394366
442,1025000.0,3,2,1750,60 East Monroe Street 1801,Chicago,IL,60603,north,80.20344287949922
443,284900.0,3,3,1370,1325 East Marquette Road 1,Chicago,IL,60637,north,22.29264475743349
444,1049000.0,4,3,2700,2116 North HALSTED Street 2,Chicago,IL,60614,north,82.08137715179969
445,875000.0,3,2,3000,725 Latona Street,Philadelphia,PA,19147,east,68.46635367762129
446,995000.0,4,3,4000,240 Tasker Street,Philadelphia,PA,19148,east,77.85602503912364
447,2495000.0,5,5,7300,241 Northwestern Ave #lot 2,Philadelphia,PA,19128,east,195.22691705790297
448,1500000.0,4,3,2200,2417 Waverly St,Philadelphia,PA,19146,east,117.37089201877934
449,249000.0,2,1,706,2013 N Reese St 6 C,Philadelphia,PA,19122,east,19.483568075117372
450,249000.0,2,1,714,2013 N Reese St 6 B,Philadelphia,PA,19122,east,19.483568075117372
451,349000.0,2,2,1384,2013 N Reese St 6 A,Philadelphia,PA,19122,east,27.30829420970266
452,599900.0,4,3,2532,7011 Pipers Glen Way 28,Philadelphia,PA,19119,east,46.94053208137715
453,585000.0,4,3,2532,7013 Pipers Glen Way 27,Philadelphia,PA,19119,east,45.774647887323944
454,259000.0,2,1,732,2015 N Reese St 5 D,Philadelphia,PA,19122,east,20.2660406885759
455,259000.0,2,1,790,2015 N Reese St 5 C,Philadelphia,PA,19122,east,20.2660406885759
456,219000.0,1,1,702,2015 N Reese St # 5 A,Philadelphia,PA,19122,east,17.136150234741784
457,380000.0,3,3,1800,1619 N Marshall St Upper,Philadelphia,PA,19122,east,29.7339593114241
458,549000.0,3,3,1920,1706 S 23rd St,Philadelphia,PA,19145,east,42.95774647887324
459,265000.0,3,1,1028,2717 Orthodox St,Philadelphia,PA,19137,east,20.73552425665102
460,700000.0,2,2,1575,1901 Walnut St 12f,Philadelphia,PA,19103,east,54.77308294209703
461,1795000.0,2,3,3280,220 W Rittenhouse Sq 6abc,Philadelphia,PA,19103,east,140.45383411580596
462,475000.0,3,1,1064,109 N Mole St,Philadelphia,PA,19102,east,37.16744913928012
463,475000.0,3,1,1514,604 Kimball St,Philadelphia,PA,19147,east,37.16744913928012
464,389000.0,1,2,1243,901 N Penn St F506,Philadelphia,PA,19123,east,30.438184663536777
465,379900.0,3,1,1200,248 Greenwich St,Philadelphia,PA,19147,east,29.726134585289515
466,209000.0,2,1,802,3016 Belgrade St,Philadelphia,PA,19134,east,16.353677621283254
467,181420.0,3,1,1180,1930 West Sparks Street,Philadelphia,PA,19141,east,14.195618153364633
468,150000.0,5,3,2186,60 E Coulter St,Philadelphia,PA,19144,east,11.737089201877934
469,1040000.0,3,2,2898,1130 Shackamaxon Street Unit 5,Philadelphia,PA,19125,east,81.37715179968701
470,508000.0,4,1,1368,2729 Cambridge Street,Philadelphia,PA,19130,east,39.749608763693274
471,380000.0,3,2,1940,646 Hermitage Street,Philadelphia,PA,19128,east,29.7339593114241
472,375000.0,3,3,1776,635 Dupont Street UNIT K,Philadelphia,PA,19128,east,29.342723004694836
473,359900.0,3,1,1360,1700 S 11th Street,Philadelphia,PA,19148,east,28.161189358372457
474,2850.0,1,1,1084,1101 Locust Street Unit 4C,Philadelphia,PA,19107,east,0.22300469483568075
475,2199.0,3,1,1408,4793 Silverwood St,Philadelphia,PA,19128,east,0.17206572769953052
476,1575.0,2,2,950,134 S 46th St 3,Philadelphia,PA,19139,east,0.12323943661971831
477,3200.0,4,4,1600,641 N 33rd St A,Philadelphia,PA,19104,east,0.25039123630672927
478,1900.0,1,1,966,1714 Memphis St 113,Philadelphia,PA,19125,east,0.1486697965571205
479,1900.0,4,2,1300,1831 Fontain St,Philadelphia,PA,19121,east,0.1486697965571205
480,1850.0,1,1,767,2801 Pennsylvania Ave 203,Philadelphia,PA,19130,east,0.14475743348982786
481,1800.0,1,1,790,1600-18 Arch St 812,Philadelphia,PA,19103,east,0.14084507042253522
482,1650.0,3,1,1276,1735 Edgley St,Philadelphia,PA,19121,east,0.12910798122065728
483,1500.0,1,1,940,3600 Conshohocken Ave 1015,Philadelphia,PA,19131,east,0.11737089201877934
484,1200.0,1,1,1504,2601 S Camac St #2nd Floor,Philadelphia,PA,19148,east,0.09389671361502347
485,4600.0,2,1,2200,781 S 2nd St,Philadelphia,PA,19147,east,0.3599374021909233
486,1775.0,1,1,570,224-30 W Rittenhouse Sq 1717,Philadelphia,PA,19103,east,0.1388888888888889
487,2450.0,1,1,1081,1600 Arch Street Unit 709,Philadelphia,PA,19103,east,0.19170579029733958
488,1575.0,3,1,1080,3145 Tulip Street,Philadelphia,PA,19134,east,0.12323943661971831
489,1550.0,3,1,1368,1945 Ashley Street,Philadelphia,PA,19138,east,0.12128325508607199
490,1450.0,1,1,650,1933 Christian Street Unit 1,Philadelphia,PA,19146,east,0.1134585289514867
491,265000.0,3,1,1028,2717 Orthodox St,Philadelphia,PA,19137,east,20.73552425665102
492,700000.0,2,2,1575,1901 Walnut St 12f,Philadelphia,PA,19103,east,54.77308294209703
493,1795000.0,2,3,3280,220 W Rittenhouse Sq 6abc,Philadelphia,PA,19103,east,140.45383411580596
494,475000.0,3,1,1064,109 N Mole St,Philadelphia,PA,19102,east,37.16744913928012
495,475000.0,3,1,1514,604 Kimball St,Philadelphia,PA,19147,east,37.16744913928012
496,389000.0,1,2,1243,901 N Penn St F506,Philadelphia,PA,19123,east,30.438184663536777
497,379900.0,3,1,1200,248 Greenwich St,Philadelphia,PA,19147,east,29.726134585289515
498,209000.0,2,1,802,3016 Belgrade St,Philadelphia,PA,19134,east,16.353677621283254
499,181420.0,3,1,1180,1930 West Sparks Street,Philadelphia,PA,19141,east,14.195618153364633
500,150000.0,5,3,2186,60 E Coulter St,Philadelphia,PA,19144,east,11.737089201877934
501,1040000.0,3,2,2898,1130 Shackamaxon Street Unit 5,Philadelphia,PA,19125,east,81.37715179968701
502,508000.0,4,1,1368,2729 Cambridge Street,Philadelphia,PA,19130,east,39.749608763693274
503,380000.0,3,2,1940,646 Hermitage Street,Philadelphia,PA,19128,east,29.7339593114241
504,375000.0,3,3,1776,635 Dupont Street UNIT K,Philadelphia,PA,19128,east,29.342723004694836
505,359900.0,3,1,1360,1700 S 11th Street,Philadelphia,PA,19148,east,28.161189358372457
506,265000.0,3,1,1028,2717 Orthodox St,Philadelphia,PA,19137,east,20.73552425665102
507,700000.0,2,2,1575,1901 Walnut St 12f,Philadelphia,PA,19103,east,54.77308294209703
508,1795000.0,2,3,3280,220 W Rittenhouse Sq 6abc,Philadelphia,PA,19103,east,140.45383411580596
509,475000.0,3,1,1064,109 N Mole St,Philadelphia,PA,19102,east,37.16744913928012
510,475000.0,3,1,1514,604 Kimball St,Philadelphia,PA,19147,east,37.16744913928012
511,389000.0,1,2,1243,901 N Penn St F506,Philadelphia,PA,19123,east,30.438184663536777
512,379900.0,3,1,1200,248 Greenwich St,Philadelphia,PA,19147,east,29.726134585289515
513,209000.0,2,1,802,3016 Belgrade St,Philadelphia,PA,19134,east,16.353677621283254
514,181420.0,3,1,1180,1930 West Sparks Street,Philadelphia,PA,19141,east,14.195618153364633
515,150000.0,5,3,2186,60 E Coulter St,Philadelphia,PA,19144,east,11.737089201877934
516,1040000.0,3,2,2898,1130 Shackamaxon Street Unit 5,Philadelphia,PA,19125,east,81.37715179968701
517,508000.0,4,1,1368,2729 Cambridge Street,Philadelphia,PA,19130,east,39.749608763693274
518,380000.0,3,2,1940,646 Hermitage Street,Philadelphia,PA,19128,east,29.7339593114241
519,375000.0,3,3,1776,635 Dupont Street UNIT K,Philadelphia,PA,19128,east,29.342723004694836
520,359900.0,3,1,1360,1700 S 11th Street,Philadelphia,PA,19148,east,28.161189358372457
521,492990.0,2,2,1358,928 Broad River Lane 1021A,Charlotte,NC,28211,east,38.575117370892016
522,477990.0,2,2,1370,924 Broad River Lane 1021B,Charlotte,NC,28211,east,37.401408450704224
523,389990.0,3,2,1859,9108 Mallard Mills Drive 1006B,Charlotte,NC,28262,east,30.51564945226917
524,449990.0,2,2,1370,3750 Ellington Street 1019H,Charlotte,NC,28211,east,35.21048513302034
525,434990.0,2,2,1370,3738 Ellington Street 1019C,Charlotte,NC,28211,east,34.03677621283255
526,722950.0,3,2,2426,15106 High Bluff Court,Charlotte,NC,28278,east,56.56885758998435
527,1575000.0,5,5,4070,3004 Hanson Drive,Charlotte,NC,28207,east,123.2394366197183
528,1695000.0,4,4,4135,4526 Montclair Avenue,Charlotte,NC,28211,east,132.62910798122067
529,1600000.0,4,3,4188,2810 Huntingtowne Farms Lane,Charlotte,NC,28210,east,125.19561815336463
530,709172.0,6,4,3872,10017 Mast Cove Lane,Charlotte,NC,28278,east,55.49076682316119
531,471370.0,4,3,2058,3808 Memorial Parkway,Charlotte,NC,28217,east,36.88341158059468
532,395000.0,2,2,1800,4990 David Cox Road Lot 35,Charlotte,NC,28269,east,30.907668231611893
533,725000.0,3,3,2173,2714 N Davidson Street,Charlotte,NC,28205,east,56.72926447574335
534,551276.0,2,2,1949,550 West End Drive WET0657,Charlotte,NC,28208,east,43.1358372456964
535,500657.0,2,2,1583,558 West End Drive WET0655,Charlotte,NC,28208,east,39.175039123630675
536,481737.0,2,2,1523,554 West End Drive WET0656,Charlotte,NC,28208,east,37.694600938967135
537,437350.0,2,2,1108,3630 N Davidson Street 2209,Charlotte,NC,28205,east,34.22143974960876
538,369000.0,3,2,1388,3056 Reid Avenue,Charlotte,NC,28208,east,28.87323943661972
539,290000.0,3,2,1548,8720 Fox Chase Lane,Charlotte,NC,28269,east,22.69170579029734
540,492990.0,2,2,1358,928 Broad River Lane 1021A,Charlotte,NC,28211,east,38.575117370892016
541,477990.0,2,2,1370,924 Broad River Lane 1021B,Charlotte,NC,28211,east,37.401408450704224
542,389990.0,3,2,1859,9108 Mallard Mills Drive 1006B,Charlotte,NC,28262,east,30.51564945226917
543,449990.0,2,2,1370,3750 Ellington Street 1019H,Charlotte,NC,28211,east,35.21048513302034
544,434990.0,2,2,1370,3738 Ellington Street 1019C,Charlotte,NC,28211,east,34.03677621283255
545,385000.0,4,2,1864,5201 Haybridge Road,Charlotte,NC,28269,east,30.125195618153363
546,320000.0,3,1,1616,6601 Lynfield Drive,Charlotte,NC,28212,east,25.039123630672925
547,320000.0,4,2,1848,2715 Cochrane Drive,Charlotte,NC,28269,east,25.039123630672925
548,255000.0,2,1,885,1526 Choyce Avenue,Charlotte,NC,28217,east,19.953051643192488
549,825000.0,5,3,3510,10125 Reniston Drive,Charlotte,NC,28210,east,64.55399061032864
550,722950.0,3,2,2426,15106 High Bluff Court,Charlotte,NC,28278,east,56.56885758998435
551,425000.0,2,2,1515,405 W 7th Street 210,Charlotte,NC,28202,east,33.25508607198748
552,380000.0,4,2,1852,11844 Guildhall Lane,Charlotte,NC,28213,east,29.7339593114241
553,350000.0,3,2,1668,9113 Lanigan Street,Charlotte,NC,28277,east,27.386541471048513
554,342000.0,3,2,1492,545 Dannyn Grove Court,Charlotte,NC,28214,east,26.760563380281692
555,185000.0,2,1,1014,4609 Coronado Drive N,Charlotte,NC,28212,east,14.475743348982785
556,1575000.0,5,5,4070,3004 Hanson Drive,Charlotte,NC,28207,east,123.2394366197183
557,1399900.0,5,4,5589,812 Verney Lane,Charlotte,NC,28226,east,109.53834115805947
558,2850.0,4,3,1960,13002 Simoneaux Lane,Charlotte,NC,28277,east,0.22300469483568075
559,3200.0,4,3,2976,1018 Heather Lane,Charlotte,NC,28209,east,0.25039123630672927
560,2695.0,4,2,2024,9307 Winston Hall Court,Charlotte,NC,28277,east,0.21087636932707354
561,2150.0,4,2,2024,7010 Duchamp Drive #11,Charlotte,NC,28215,east,0.16823161189358374
562,2100.0,2,2,1045,226 S Torrence Street 103,Charlotte,NC,28204,east,0.1643192488262911
563,1875.0,2,2,1245,11925 Ridgeway Park Drive,Charlotte,NC,28277,east,0.1467136150234742
564,2500.0,5,2,2771,10437 Kempsford Drive,Charlotte,NC,28262,east,0.19561815336463223
565,3380.0,3,2,2864,8017 Cornhill Avenue,Charlotte,NC,28277,east,0.2644757433489828
566,3200.0,3,2,2405,325 7th Street W,Charlotte,NC,28202,east,0.25039123630672927
567,2495.0,3,2,1600,11706 Five Cedars Road,Charlotte,NC,28226,east,0.19522691705790296
568,2195.0,3,3,2302,6204 Woodland Commons Drive,Charlotte,NC,28269,east,0.1717527386541471
569,2100.0,2,2,1100,4625 Piedmont Row Drive 611,Charlotte,NC,28210,east,0.1643192488262911
570,2000.0,3,2,1230,5140 Buckingham Drive,Charlotte,NC,28209,east,0.1564945226917058
571,2000.0,3,2,1730,9806 Forest Run Lane,Charlotte,NC,28277,east,0.1564945226917058
572,1895.0,2,2,1290,10976 Cedar Walk Lane,Charlotte,NC,28277,east,0.14827856025039124
573,1695.0,2,1,1025,2111 Lombardy Circle,Charlotte,NC,28203,east,0.13262910798122066
574,5000.0,3,2,2344,1232 Dilworth Crescent Row,Charlotte,NC,28203,east,0.39123630672926446
575,3300.0,3,3,2676,11938 Fiddlers Roof Lane 6,Charlotte,NC,28277,east,0.25821596244131456
576,2200.0,4,2,1797,7024 Rockledge Drive,Charlotte,NC,28210,east,0.17214397496087636
577,290000.0,3,2,1548,8720 Fox Chase Lane,Charlotte,NC,28269,east,22.69170579029734
578,385000.0,4,2,1864,5201 Haybridge Road,Charlotte,NC,28269,east,30.125195618153363
579,320000.0,3,1,1616,6601 Lynfield Drive,Charlotte,NC,28212,east,25.039123630672925
580,320000.0,4,2,1848,2715 Cochrane Drive,Charlotte,NC,28269,east,25.039123630672925
